Review,Label
"I figured out this was all a dream because there were zero black people in the movie. The one minority in the movie is of course a drug dealer. Well played.*Spoiler* belowThe plot is wasted. The rich use idea extraction and inception contractors to change the future. In this particular case, to prevent a monopoly but there's no emotional connection or drama created. What will happen if they do not succeeded other than ""our employer will not accept failure"" ? Long movie and no real explanation. Try again. And this time ""take your time"". In the movie, while dreaming, 5 mins feels like an hour. Well, somebody wake these guys up and tell them they're talking too long to sound smart. I feel like this whole movie is in limbo waiting for someone to wake it up. The one good thing about Inception is the visuals. The scenes are beautiful. Whatever style of filming this is, it carried the movie throughout. Hopefully they make a sequel and create a back story. Otherwise, this movie is really stupid and the people who give it such a high rating can't explain the many holes in the story line.",0
"I have to give this movie a very low rating because I do find the story ludicrous, and by a mere stretch of fancy: a rip-off of its quintessential predecessor Matrix.I was absolutely astonished how utterly naive the response to Inception was when it was released.Firsty, the story induces the idea of people actually living inside their dreams, when it displays nothing of the surreal effects of real dreaming. Now, I happen to adore a good adaption of dream sequences. The best to date include Polanski's depiction of the crucial scene in Rosemary's Baby where she suddenly shouts: ""This is not a dream! It's really happening!"".Inception is a real charge for technocrats, in my opinion,",0
"how on earth this piece of crap is overrated is beyond me.btw.""The Matrix"" is like a million times better.I was like ""seriously??? XD""the fact that this is an action sci fi movie. remove the danger element from an action movie and it becomes pointless. this is a very boring one also. sci fi?the best part is when the buildings flip over each other. the rest is so dullwhatever action is taking in some little boys head is tasteless.they just play in his silly dreams to form a reality for him.everything else is substandard. some B movies are way better than this. ending is way too predictable. also a dream inside a dream that doesn't look like a dream and make sure the boy is not realizing he is dreaming is ridiculous. 2.5 hours seems like 10 hours. don't waste your time.",0
"I see all the glowing 10 star reviews and I am genuinely dumbfounded. It's just a second rate re-make of the Matrix. If you have 2 and 1/2 hours to spare, and are easily pleased you may find this mildly diverting. But to bill it as some kind of seismic event in the cultural history of western civilisation is just rubbish.The plot holes are bigger than the effects, the characters are entirely one dimensional and the dialogue is wooden. The final 30 minutes were spent staring at my watch, willing it to end, so I could go and do something more meaningful with my life, like watching some paint dry.I almost wonder if Christopher Nolan is playing games with us, trying to see how far he can push it before a small child steps forward and points out that the emperor is in fact completely naked.",0
"Like many others have said about this film is that its a complicated plot but not that hard to follow or concentrate on. Leonardo Dicaprio (Another actor in Lee's top 10) is the star of the film in yet another visual masterpiece from my new favourite director Christopher Nolan (The Dark Knight) In this he portrays Cobb a Dream specialist who with a team he personally assembled of other dream experts except jobs from high rollers to either invade someone's dreams and steal something per say a combination to a safe that they only know etc etc. Or his team can do Inception jobs, go in a person's dreams and place an idea in their minds for something that a person per say in the real world knows they are capable of and just need a little push in the right direction. Great stellar cast that is rounded off with Joseph Gordon Levitt, Ellen Page, Ken Wantanabe and the always great Cillian Murphy.",0
"Really disappointing with a predictable ending.Far too long - lacked intelligence and little real depth.Derivative of 80's movie Dreamscape and later The Matrix among others.Too much ego Nolan - nice technical effects but nothing new.A poor script however the acting was good. They managed to keep a straight face throughout.As a connoisseur of sci fi movies in general it really didn't hit the mark, probably because it wanted to be a mainstream film.Could have done with at least 30 minutes cutting, the final third was actually boring and the endless action sequences just became a blur.Don't believe the hype - this is yet another summer 'blockbuster' that fails to hit the mark, although obviously better than Prince of Persia, Airbender and the really garbage stuff.",0
"I have the highest of regards for Nolan, his vision, Di Caprio and other individuals involved in the project. But seriously...what was that?Re-hash of existing ideas, poor editing, emotionless dialogs and lack of ""film"" feel. It would have been better as an animated movie. Leo was not caste right for this role. He needed someone older/mature for this. Norton, Clooney, Daniel Day Lewis, Denzel...would have been much better for this.In the end, you have 2001 Space Odyssey, Goodfellas, Shutter Island, Matrix and Memento in one script...which is just puke after eating good food from different cuisines. I bet Twilight fans are happy. I was banking upon this film to show-off what real cinema is. But sorry, Nolan better get back to basics and keep things simple and relative. That is what he is good at. This was Micheal Bay movie...not Nolan's.All I can say is, after reading 100s of positive reviews and the hype, this movie should be re-named Deception...",0
"There's a lot to be said in favour of 'Inception' such as great special effects and a new and interesting concept in which to set a film.However, although Sci-fi demands that probably impossible concepts in real life must be assumed to be able to happen, 'Inception' isn't consistent to these and jumps around and conveniently ignores its own rules.For example, needing a gravity kick in zero-gravity, Gordon-Levitt comes up with the great idea of using a free-falling lift to bring it about. Hello? There's zero-gravity everywhere - just by blowing the wires on a lift won't send it crashing into the basement.And, when Di Caprio needs to go and find a fellow traveller in the victim's mind, he does so even when the victim is awake, returning to consciousness from his 'dreamworld' (that is, the victim's 'dreamworld') when consciousness has already been recovered.And there are many other problems that space forbids me to relate.If this film was consistent to its own rules, it would have my vote of approval as being an original and compelling film but, unfortunately, there's no point inventing an alternative reality only to ignore the rules you've made and upon which the premise is based.",0
"Alright. I know that this movie is getting rave reviews, but after seeing it last night I am wondering why!? I saw a preview for this about 2 months ago and had been wanting to see it ever since. Geez, what a letdown once I finally saw it. Unfortunately, I can not think of one good thing to say about this movie. I was lost as to what was going on only after 5 minutes into this and it kept getting more complicated. I was expecting this movie to be on the weird side, but it made no sense to me whatsoever. I don't think I have ever wanted to walk out of a movie so much in my life. The only thing that kept me staying was the hope that this movie would pick up. It's 2 1/2 hours long and trust me, it feels like that and more! It's just rather dull. Nothing really going on, the effects are just OK...nothing to really save the movie. It didn't hold my interest, didn't keep me on the edge of my seat wondering what would happen next, there was no wow factor, nothing. Huge disappointment.",0
"This film thinks it's important. However, the movie says nothing about anything. All the dream stuff is made up by the writer. Nothing is based on real science. There is no explanation of anything other than just to state that things are. For example, there is no explanation on how this whole inception devise was created or how it works. Other examples are the proclamation in the movie that when you die in a dream, you wake up (oh really) Then there is the idea that if you die within a dream that's within a dream you go into ""limbo."" Whaaaaaaaaat! Everything that's required to put forth the story happens too conveniently. People and events happen at the right time just when they are supposed to happen.This is what happens when a movie is written, produced, and directed by the same person. The producer/writer/director doesn't have to worry about anyone telling him their are problems with the script. No checks and balances. The movie becomes very self-indulgent.The music was often so loud that the dialogue was muffled and the convoluted storyline was hard to follow.",0
"The worst cinema experience of my entire life.My wife had seen it before, yet she still recommended that we go and see it together when it did the local rounds. I should have suspected something when she described it as 'strange'.Don't waste two hours of your precious blood flow for this. Pure Hollywood indulgence. Pure nonsense. Good luck to them for making money.Horrendous noisy music score. Loads of gratuitous violence, people get shot dead yet that is deemed acceptable in dream world.I am really angry that I wasted money on this utter drivel.By the way, I did not like it.",0
It is probably just me since movies like The Matrix bore me to tears but I literally could barely stay awake during this nonsense. I am quickly coming to the conclusion that the Leonardo Di Caprio school of acting involves simply glowering and clenching his jaw during every scene. If you loved The Matrix you will probably like this but if you found The Matrix to be as boring as I did then you may want to avoid losing two hours of your life on this. Some of the computer graphics were compelling but this is strictly The Matrix from a different perspective and just as uninteresting. Go rent Fargo or some other decent movie and avoid wasting your time on this nonsense!,0
"So complicated and stilted that it became boring and silly. A ""kick,"" ""totem,"" ""levels,"" ""layers,"" ""dreams within dreams within dreams"" ""but that can't be done"" ""so let's add another level"" ""okay we can make that work"" etc. etc. etc. Just a huge bs fest presented in a way that attempts to make the viewer feel like they are learning something important. This despite the fact it makes absolutely no sense whatsoever. IDK, reviewers here seemed to love it so maybe it's just me.",0
"Since this movie had such outstanding reviews, I thought you know what, I'm gunna sit down for three hours and watch this bad boy.Boom. Opening credits. By this point I had already put on my movie slippers and was eager to see what was going to happen next - my eyes fixed on the 42 inch screen like a super glue magnet attracted to the titanium alloy of the outside of a spaceship. Basically, I really like the feel of testicles in my mouth and anus so when I noticed that there were not gay scenes, I was severely disappointed and the film went downhill from there, two hours in and I was falling asleep. Leonardo Dicaprio played his part rather convincingly, however I grew tiresome of his crazy personality roughly half an hour into the movie. The rest of the supporting cast played their parts extremely captivatingly but it did not detract from the tired plot.Movieman out.",0
"The story concept is a mixed of The Matrix (1999) + The Thirteenth Floor (1999) + Dark City (1998) + Jacob's Ladder (1990) ... The dream planting idea is from Paprika (2006) The multiple layers of dream idea is from Perfect Blue (1998)It is a better movie than Shutter Island (2010), but doesn't make it worth all the buzz and box office success. Hollywood, just like any other American culture, is suffocating from all the NWO agendas - thus this mediocre sci-fi generated so much success compared to other ""sugar coated"" movies that requires 0% of using your brain such as Scott Pilgrim vs. the World (2010), Going the Distance (2010), ... all these movies requires no imagination - pure visual receptions - just like porn.Maybe that's what the movie bosses want these days - further dumping down the population till they have no intellect to speak their minds, to think for themselves, just become a pack of sheep. If you are disappointed like me, go watch Perfect Blue (1998) Paprika (2006) Esp the first one, the best psycho-thriller anime/film I've ever seen",0
"While the conceptualization in this film was better in some ways than the movies it can and obviously will be compared to such as the Matrix trilogy,What Dreams May Come, The Cell, Memento etc., Inception is a tepid foray into brain-twisting cinema. Though it was enjoyable to wade through in some parts (the high tension in any of the scenes that Cotillard's Mal appears in), over all it was a lackluster and vacuous failed masterpiece of the same ilk as a Thomas Kinkade painting. To wit: after you realize that those pretty glowing windows embedded in pretty little thatched cottages and dreamily lit street lamps are all the same cookie cut-outs, without context or variation, you are either irretrievably bored or just plain irritated by the time your brain wasted on this pretty patchwork of nothing - or both.Most of the cast is just pacing the prosaic floors of patent ""decent"" acting against Nolan's backdrop abyss of homogenized scenery. Two notable exceptions to this were Marion Cotillard as Mal and Joseph Gordon-Levitt as Arthur. I found myself rousing to pay more attention when both were on screen. Cotillard fairly stole the movie (not a necessarily hard feat, given that the rest of the cast aside from Gordon-Levitt appeared to be sleepwalking through most of it) keeping one on edge waiting for (and hoping desperately for) ""Mal"" to return in some way to cause havoc. The name Mal is a complete symbolic stretch as the word ""mal"" in French means ""evil"" or ""bad."" Is Mr. Nolan attempting to moderate a Great Books club examination of symbolism in junior high literature?Gordon-Levitt's Arthur is a cool character that screams of being secretly afflicted with OCD. He's definitely ready for more mature roles, but this film could not do his performance justice. DiCaprio turns in a solid, if not slightly bland, performance. The role was clearly not much of a stretch for him and immensely less compelling than his performances recently in films such as The Departed, Shutter Island and Redemption Road.My biggest issue with the movie is with the casting of Ellen Page as Ariadne. First, the character of Ariadne is even weaker and more limpid by contrast to the other characters. It is not the youth and inexperience of the unseasoned apprentice that is driving the weakness of the character. It is the character altogether and the way in which it and the corresponding dialogue was written. In addition (and this will no doubt be an unpopular assessment), Ellen Page has once again turned in an uninspired, wooden, robotic performance. Juno was perfect casting for Page and I enjoyed her in that movie in-so-much as she was practically playing her unflappable, sarcastic, pseudo-intellectual-underachiever self. Great role, but from what I've seen of her after that - a complete one-off. In Inception she appears asexual in contrast to Cotillard who fairly oozes the stuff of warm bodies and sexuality even in death and as a ghost of a memory. While the part may not have required Page to be overtly sexual, her lack of anything approaching genuine emotion and reaction ends up further robbing her portrayal of veracity and meat. Playing against DiCaprio, who is able to channel and evince convincing emotion and reaction at the drop of a hat, does not help her case.The backdrop scenery and visual conception was a CGI snooze fest. The intended poignant (and, again, symbolically heavy-handed) decaying ruins juxtaposed with the generic modern linear lines of any old corporately urban scape are meant to showcase the mind's dilemmas and free-style architectural skills when in a dream state. Instead of exploring and creating these scapes in some Borgesesque way that might actually tease order into chaos and the reverse, these elaborate digitized models looked like the computerized simulations an urban-planning student might create to illustrate how a disaster effects structures or where to build the next access ramp - confusing, decaying, crumbling and boring. I initially gave this film a much better review. Unfortunately for it, I watched both Chinatown and The Godfather II the very next day and snapped back into the realities of what master filmmaking should be. I must hand it to the studio on this one: your mega publicity campaign for this film served you well. You managed to convince a movie-going public that is so much in the throes of economic and political turmoil that it wants nothing so much as an escape into a good film for a few hours that this film is much, much more innovative and substantive than it can ever deliver on.",0
"OK, this film did have great effects. And it had potential to be a great film. But sadly, it wasn't. It took to long to get started. There were some annoying dialogues. The effects are what kept me in the cinema, but, great effects don't make a great film.My friend and I nearly left the cinema, and at many times, a lot of other people watching it were getting annoyed at how slow it really was. I think the main thing that annoyed me was who they were actually trying to 'incept'. Just didn't seem like a very important figure. 'Incepting' the president or someone like that could have been much more entertaining:0Sorry Mr Nolan, but next time tell the story properly:) J",0
"I had the misfortune of choosing to squander both time and money on seeing this turgid, overblown, and overrated mess at the cinemas upon its release. Now, I don't mind some of Christopher Nolan's movies. The first I ever saw was 'Memento' shortly after its home release on DVD. I recalling really enjoying and liking that movie. I haven't seen it in a while, so it's probably due another viewing. I think his oeuvre is pretty good, but nowhere near as good as his fan base would have you believe. He has some good films ('Memento', 'Insomnia', 'Batman/Dark Knight Trilogy' - haven't seen 'Dunkirk' so cannot yet comment), some okay films ('The Prestige', 'Interstellar' - sorry, I just can't get on board for that so called space 'epic' - it has moments of greatness, but plenty of drek too), and then there's 'Inception' - which is in a league of its own; one so far down, one has yet to be invented for it. Anyway, it really is just a total mess. Yeah, I know, it's a movie about dreams. And some wise-guy will probably be thinking or saying, ""But, that's exactly what dreams are like; they're messy!"". So yeah, maybe Nolan was clever enough to have the entire premise of the movie excuse how convoluted and nonsensical the entire plot is, because you know, that's how dreams work, stupid! Except, if wanted this sort of messy entertainment free of charge (and with some actual mental benefits) then I'd have just taken a nap instead of going to watch 'Inception'. Now, I won't spoil the movie here, because to be frank, Nolan did a pretty good job of that all on his own. Obviously he thought he could pass off a load of claptrap as genius (lapped up without much resistance by his fan base and other easily satisfied punters) because of aforementioned dream-state premise of the story. But there are other issues here as well. Like, a total absence of character development, decent script, or even passable action sequences, or pacing. There was one critic at the time of its cinematic release, whose name I don't recall, but who perfectly encapsulated 'Inception' in a nutshell, by penning something along the lines of, ""Inception may be directed by Christopher Nolan; but it would appear that Nolan's dreams are directed by Michael Bay"". Oooommph!!! There's a metaphor to describe that very telling remark, but all I remember is it has something to with hitting the head of a nail. Watch 'Inception' at your peril, but preferably with concrete spectacles and ear plugs.",0
"This is the kind of movie designed to make really stupid people feel smart.""Inception"" continues Christopher Nolan's steep decline after the riveting ""Following"" and the clever ""Memento."" There's a germ of a good idea here. (In fact, there are germs of 9 good ideas here. But they are all poorly thought-through and badly realized.Nolan draws on Orpheus (DiCaprio) trying to save his doomed wife (Cotillard) from Hades (here: Limbo.) There's Ariadne (Page) who helps Theseus (DiCaprio again) thread through the maze of the Minotaur. There are riffs on Jung's archetypal projections and Freud's ""unconscious"" blah blah blah as if Nolan opened up a book by Joseph Campbell, sprinkled in some ""psychological ops"" nonsense...and said ""I am BRILLIANT!"" Well, Nolan started with great ingredients. But they're all poorly mixed, half-baked and layered precariously on top of one another.Bottom line: this is a truly dreadful film which will be hailed by people -- who because they're confused -- will think it's JENIUS! The only good thing? I finally understand how Scientology caught on.",0
"Whilst this film has an amazing cast and is obviously directed by one of the most creative directors out there (Christopher Nolan) for me this film was simply made for the main purpose to make me feel smarter than I actually am. I am not the smartest person in the world I am just a 16 year old male who has missed 2 years of education but even I could tell what was happening in every scene even though it was pulled off in a way to make you feel smarter so that gives it 5 points because that's fairly creative to an extent, but it's really just not my thing and I didn't find it memorable at all unlike his other films like the dark knight trilogy and memento. (actual masterpieces) I suppose if this is your type of film I would recommend it for you it's certainly not bad just in my humble opinion overrated and just an average film.",0
"I have seen many great movies and i have seen this movie, but it was not up to my standards. The plot was a little confusing (when i say a little, i mean a lot) but on the lighter side the fight scenes were good so were the actors that participated like Leonardo DiCaprio (really awesome actor he was in Blood Diamond, and of course Titanic)there was also Pete Postlethwaite (who died recently, you would of seen him in Jurassic Park and The Usual Suspects)that is not all Michael Caine got a role in this movie and i am sure everyone knows of his work. 3/10. (-7/10 because of the plot) I recommend you still watch it no matter what i said, or what other people said because everybody has there own opinions. Kind regards, ben-james300",0
"(Not sure if this is considered to contain spoilers, so I checked the box. Read at your own risk.)First of all, I'd like to thank all those who wrote the 1-star reviews. The ones I read were hilarious! Thanks for the laughs, and I mean that! Secondly, my review is that the movie isn't so awful if accompanied by several Cosmos and you only paid six dollars for the ticket. If only I'd remembered to bring a Snuggie. And hadn't eaten so many mini-corndogs. Plus popcorn. Let's just say I did not dream too well last night.**Comes back after Preview.** What? I have to write ten lines? OK. I think I have discovered part of the problem. One must create something based only on length, not necessarily content, thus, the inception of Inception, to wit: Movie studio: This screenplay will only compute into a movie that lasts fifty-seven minutes. Screenwriter: Uh, really? OK. So I need to add something. I know! I'll make it a dream within a dream. Movie studio: At one hour, 23 minutes, it's still not long enough. People won't think they got their money's worth. Screenwriter: OK, how about a dream within a dream within a dream. Movie studio: By George, I think you're on the right track! And with Leo and Caine, we will rule the Academy! Don't give Caine too many lines, though, he'll want more money. Screenwriter: Gotcha.",0
"This movie has come to the cinemas as THE blockbuster. It is somehow nice to watch and the staff is top notch but, oh, it is such a pity that this is it. The idea behind the plot is old (Freud would have had a lot to say about the director) Trying to connect the idea of multiple levels of subconsciousness with special effects etc to satisfy the today's everyday cineaste's desire for watching a utilisation of whatever is possible with the right equipment makes it an ""innovative movie"".Considering the exhaustive explanations about how it works and why we need an architect and how we are going to jump to the other level and why the hell killing myself in the second level just does not wake me up but leaves me in the limbo...does anyone of you have to be killed in your dream so that you wake up? Who remembers their dreams in such a detailed way? Who imagines entire cities including pedestrians, traffic, side streets and a weather so awful just because you drank too much water before you went to bed? did anyone of you think while watching the movie, did anyone think: yes, this may really be a dream, and it makes me want to dive into a deep conversation with my neighbour about my existence as a projection of the real me that is actually caught in the third level of last Friday night's dream? When I watched the movie, the different dream levels simply reminded me of the Hollywood director's desire for pushing as many stories and sceneries and action elements in a movie as possible but yet trying to satisfy his own independent movie director's desire to link the whole thing to a sophisticated and intellectually stimulating plot. But I would imagine (choice of words is twisted I know but it is not my mother tongue!)that dreams can somehow be differentiated from reality, and, except for the dead wife reappearing on every level, they just put some simple hotel lounges and james bond like snow castles onto the screen. And, oh, the characters...Cobb is the only one with a background story. The others seem like extras needed to somehow push a little sense into the storyline. Or needed to point out the senseless subconscious craziness: a dreamscape fully designed and thought through by a prospective architect as a playground for the extractor who seems to end up in the Limbo where he finally finds the 'real projection' of his wife Yes, it may have made people think about what is real, what is just imagination...and those who missed the first introductory part of the movie may have been confused when it came to the dream within the dream within the dream and the roundhouse kick as a wake up call. but it was still these people who left the cinema and said: well I am not sure if I understood everything, but this movie was awesome!! I think a difference to Memento, which I found awesome, is that the world of Inception is just ridiculously overblown of intellectually touched ambition, it is a movie that is superficially insightful but is in fact just not worth it to think about. You try so hard to concentrate and not to fall asleep when it comes to the 53rd level of subconsciousness. And there is no surprising and elucidating moment, that a good movie needs, just a little bit of complexity to catch up with.",0
"First of all, I pretty much figured out how this movie was going to end the second it started. While the ending does make you think, it's a very, very obvious plot twist. The movie also doesn't follow its own rules. The characters say that they always wake up when there is a ""kick"" or the feeling of falling and hitting something, yet this happens numerous times in the fight scenes and chase scenes and none of the characters wake up. The best examples of this are the van flipping through midair and crashing on the street, the avalanche, and the guy falling off the fortress. While I thought that it was exciting and well made and that the actors were dead on, this movie really doesn't live up to all the hype. Watch the Prestige. THAT is a masterpiece.",0
"I am not giving this a bad review for any other reason than because it absolutely sucked.... Would have rather watched the Book of Eli than this...I went into the movie theater with an open, clear mind, ready to watch Inception. Well, let me tell you I was let down. The movie did not keep me interested the least bit. There was too much time for people to babble on screen and I felt the chemistry between the characters were lacking. The action scenes were even mediocre... I mean common, how could the CGI and action be so bad coming from the director of Dark Knight? I'll tell you why, it's because he can't top his last work and I am sure he won't be able to with any other movie he directs. The things the movie business will do to get our money... The whole idea of the dream world was cool but, It could have been taken even farther. There were so many scenes where I was just saying, ""Well, that doesn't convince me because of this flop, or this mess up the director failed to notice. Leo did an o.k job in the movie but i swear, it was just lacking something.... Oh yes, entertainment!!!I suggest going to see Despicable Me or Predators (rather Predators) because this movie is a flop. Wait until this comes out in your nearest dollar theaters.On an ending note, I saw this on opening day and half of the people in the theater were booing at the end a couple walked out during the movie.",0
"I didn't want to do this but after seeing the results at the IMDb's top 250 movies, with Inception at #3! I snapped... UPDATE: it was #3 at the time I reviewed this film upon its release.Let me start off by saying that I wasn't really that interested in seeing Inception. With every trailer I saw i had no idea what the movie was about. It all seemed to me like a high concept film with not much of a story. In essence, I was pretty accurate about my pre-notions. Although I think high concept ideas should stick to music videos, video essays, and video ads, etc...I'm not against high concept ideas on film. There were very good films with complex ideas that were actually done very well (i.e. Memento, Eternal Sunshine...). But it wasn't the concept that made them great movies, it was the story. In Memento we're sympathizing with the character and captured by what's going on because we're trying to find out who he thinks murdered his wife. In Eternal Sunshine we're carried into Joel's mind as he realizes his love interest erases him from his memory! But this film, as much as it begged us to, seemed to fail at demonstrating anything remotely as captivating.I have to give credit to Nolan for translating the engineering of his imagination to moving images. I know there's layers and layers of content we won't notice until the 2nd, 3rd, or even 4th viewing.-heck it took him 10 years to write it! We better not get it all in the first viewing! But it all comes at the cost of what storytelling is all about: STORY TELLING. Hey listen, I got it, OK. Even if I wasn't smart enough to figure out what was going on myself I would've had Nolan explaining it through dialogue anyway... but did I care? I really wished I did! I really wanted to care that Cobb got to see his kids again, but I didn't feel Nolan persuaded me enough to! That for me was it's biggest flaw. I could've hated the main character or I could've loved him, and I would've been satisfied. But if I have no regard for the main character, as far as I'm concerned, you have failed me; no brilliant concept or tip-top VFX could replace that. *SPOILER* And for some reason manipulating one billionaire's decision (Fischer) causing him to not be one anymore in order to benefit another billionaire (Saito) didn't move me nearly as much as the animated singing piece of turd did on South Park. hi-dee-ho!In summary, it's entertaining for the audiences that are amused by stories overlooked by visual FX, strenuous, complicated multi-layered concepts produced by directors who make comic book movies. *shrugs*p.s. there's another movie I'd rather watch where Leo struggles with reality. As good as he is, Nolan's still has lots to learn.",0
"Gross defects: 1) I can't hear the dialogs. Sound effects and background music are markedly louder than dialogs. This is a gross technical deficiency. You need to rise the volume way too high to obtain audible speech. That's probably alright if you are in a theater, where loudness isn't a concern. Very few movies managed to have such a gross audio defect.2) Pompous digital video effects like cars exploding and firing guns are shamelessly unrealistic. Shot the gun: no recoil at all. Car explodes: only a fireball superimposed, not a glass broken, nor the car moves 1 inch. Seriously? Unpleasant plot and storytelling for the rest. IMHO.",0
"I guess there are some drawbacks in having been around when Matrix came out and remembering the revolution it stirred up. Since then i inevitably think about it when a movie tries to tackle the boundaries of reality. In this sense, the best thing about Inception is that it came out more than a decade after Matrix, thus allowing the critical mass of new viewers to grow up and embrace it without much prior knowledge of cinema.Similar to other Christopher Nolan movies, there is little you can complain about in terms of ""fun factor"", production qualities or actors' performance. But the problems arise when we descend to a deeper level where ""big topics"" are supposedly to be discussed. There we encounter a storyline and arguments resembling a background scenario of a superior first-person video game. In fact, when you ponder about it, there is little to Inception apart from visual experience, which is the norm for blockbusters with high ratings on IMDb.",0
"""Just because an idea is overly convoluted and complex does not make it cool."" -Stan MarshI would have to agree. Though this movie is visually appealing, the many twists and turns make it difficult to watch without getting a headache. It is a cool movie, entertaining at the least, but I don't get what the big hype is. Just another run of the mill action movie...But the acting was excellent and it had a very cool soundtrack, might be worth some peoples time, but in my opinion Nolan is nothing more than a less dull version of Michael bay. the only reason i say that is because there is at least an original plot, but an overly convoluted one that got everyone worked up. There are much better plots by more stylized and sophisticated directors that convey themes and messages much better through simplicity.",0
"Wow! Talk about a multi-layered muddle of a potentially fascinating idea... Like, who was controlling whose dream here? First off, there seems to be some real confusion with Inception about what a dream is and what a hallucination is (especially as massive one).And, yes, I know that the meaning of these two words (that's ""dream"" & ""hallucination"") do overlap one another and depending on the context in which these words are used they actually might be regarded as synonyms of each other.... (Hey! Am I splitting hairs here?) But, with that said, I personally regard what the characters in this film witnessed (while in an apparent subconscious state) were strictly hallucinations and not dreams (at least not dreams in the strictest sense of the word).Uh.... Are you confused yet? - Well, I am! And, sorry, but that's all that Inception succeeded in doing - Causing major, or should I say, ""massive"" confusion.The way I see it (confused as I am), just because Inception's story dealt with so-called dreams and the deeper levels of the subconscious mind, that didn't automatically make it an intelligent story aimed at an actual thinking person.But, hey, maybe (just maybe) I somehow completely missed Inception's intellectual cleverness altogether, because, due to this film's unforgivable 2.5-hour running time, I found myself being repeatedly distracted by really trivial things outside the realm of paying attention to what was taking place on the picture screen.From my frustrated and disappointed perspective of Inception I'd say that I could easily sum up its story in 3 very simple words - And those 3 little words are - Blah! Blah! Blah! Believe me, I was hoping for so much more from this movie, but, time and again, it fell mighty short of its potential and its expectations.Anyways - Not only did I find Leonardo DiCaprio to be an incredibly insincere and drab actor who scrapes the absolute bottom of the barrel with the likes of that doofus Ryan Gosling.....And, not only did I find, to my sheer annoyance, that every interior scene was shot, for some inexplicable reason, in low-wattage lighting where infuriating shadows literally washed everything worth seeing out of view.....But, Cobb's utterly ridiculous and demented obsession with his dead wife, Mal, and her repeatedly showing up in one dream/hallucination after another (ho-hum!), bogged Inception's already floundering story down like an incredibly heavy, lead weight had been tied around its neck to the point of causing near-suffocation, followed by the total strangulation of any free-thinking ideas and concepts.And, finally - Here's my brief take on director, Christopher Nolan - This guy is a real master of confusion. With each new movie that he directs the plots have become noticeably more and more incoherent, haywire and disjointed. And, with that, his characters have become less and less likable.P.S. - What really shocked, amazed and puzzled me the most about Inception was that it didn't deliver the much-anticipated surprise/twist ending that I was expecting as its way of rounding off all of the confusion that prevailed. This film's finale was so frickin' limp-wristed that all it did was suck to the 10th power.SO, WAKE UP, EVERYONE, BEFORE IT'S TOO LATE TO WAKE UP AT ALL!!",0
"I love a twist, sci-fi and some fancy photography. I was therefore really excited by the prospect of this movie on the big screen. I am really disappointed to see this film so highly rated. I found it very predictable and for long periods boring - the point was highlighted in the cinema by the number of people who went out for a toilet break. Don't believe the hype - if this is in the top 20 films of all time then grease 2 must be sneaking into the top 10. The concept is fine - the acting is fine, but it is nothing new. Just look towards any other within the same genre to see equivalent movies receiving scores far lower; even the mundane matrix is worthy of a higher score. If cgi is what you are after then fine - but it isn't even the best at that. I'm not getting angry thinking about it! Get a life and shame on those of you who score it so highly - watch more films!",0
"You will definitely change your ratings and your opinions of this movie once you will get to watch Paprika (2006) by Satoshi Kon the real master mind behind the idea.Christopher Nolan just made some 2 or 3 changes in the movie but it made the movie worst.Please Watch Paprika if you think Inception was movie worth watching it will definitely make you think again when rate movie above 7.The lift scenes , dream collapsing, merging of dreams with reality.... and all other stuff which made you think its a clever piece of cinema well its just happens to be completely a rip off from Japanese anime movie paprika just check it out yourself.http://www.imdb.com/title/tt0851578/?ref_=fn_al_tt_1",0
"Am I missing out on something? When i watched this movie, I nearly fell asleep half way through. Once again, Christopher Nolan attempts a clever, slick, convoluted film and only succeeds in boring the watcher. The story is completely unbelievable and it takes about half the movie to explain the plot. Sorry, not worth it. There are a few good ideas and clever camera work, but the script just drags and drags. Granted, Joseph Gordon-Levitt is good, Ellen page is good, Leonardo DiCaprio is average and Cillian Murphy is solid, but none of them are really able to enliven a slow moving script. By the time it got to the end, I didn't really care whether the damn thing fell or didn't. Sadly, this movie allowed me to dream far too much as DiCaprio tried to permeate my sleep. Very disappointing. Definitely not living up to the hype.",0
"So you add 2 teaspoon of Matrix, 1 teaspoon of Mission Impossible and a drop of Shutter Island/Fight Club and you cook with healthy dose of 2012 doomsday CGI.... and serve Inception.Of course, it helps if people have got used to the concept of alternate reality and the correlation of dreams, human psyche is as old as the stones. Sedation, sub-conscious, post hypnotic suggestions are theories that have been in vogue since 1950s.But still you need cook a good stew and surprisingly Inception is a very good one-time serve, specially since the top kept spinning or was it about to stop?",0
"Briefly, a high skilled ideas-thief has to implement an idea, a kind of order in fact, to a very powerful person, through dreams.To achieve this assignment, Cobb (Di Caprio) needs to use a special team and a high risked method. This is the pretext for providing many actions, many explosions. So many that it knock you down, and I nearly fell asleep ... which is not a good sign ! I would have expected a more calm, more reflexion-focused storyboard. The cast is OK but I would not have chosen Di Caprio for the main role. He acts good but I don't see him as a ideas-thief. For this kind of scientific mission, I would have imagined someone more geeky, more cerebral. Happily, and as usual with Nolan, the visual is fantastic. Majestic, polished : impressive. This saves the film and makes it something watchable but not more. I review this film now because I'm afraid to forget it quickly !",0
